"incident_datetime","incident_date","incident_time","incident_year","incident_day_of_week","report_datetime","row_id","incident_id","incident_number","cad_number","report_type_code","report_type_description","filed_online","incident_code","incident_category","incident_subcategory","incident_description","resolution","intersection","cnn","police_district","analysis_neighborhood","supervisor_district","supervisor_district_2012","latitude","longitude","point",":@computed_region_jwn9_ihcz",":@computed_region_jg9y_a9du",":@computed_region_h4ep_8xdi",":@computed_region_n4xg_c4py",":@computed_region_nqbw_i6c3",":@computed_region_viu7_rrfi",":@computed_region_26cr_cadq",":@computed_region_qgnn_b9vv"
"2020-07-25T12:00:00.000","2020-07-25T00:00:00.000","12:00","2020","Saturday","2020-07-26T16:05:00.000","94726571012","947265","200440412","202050648","VS","Vehicle Supplement",,"71012","Other Offenses","Other Offenses","License Plate, Recovered","Open or Active","35TH AVE \ NORIEGA ST","27692000","Richmond","Sunset/Parkside","4","4","37.75348663330078","-122.49362182617188","POINT (-122.49362182617188 37.75348663330078)","39",,,,,,"7","10"
"2019-02-28T18:00:00.000","2019-02-28T00:00:00.000","18:00","2019","Thursday","2019-03-01T08:51:00.000","77578606244","775786","190149378",,"IS","Coplogic Supplement","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","21ST AVE \ CALIFORNIA ST","27643000","Richmond","Outer Richmond","1","1","37.78407660687495","-122.48072530766888","POINT (-122.48072530766888 37.78407660687495)","8",,,,,,"4","8"
"2020-12-27T21:00:00.000","2020-12-27T00:00:00.000","21:00","2020","Sunday","2020-12-28T09:19:00.000","99076806222","990768","200781959","203630707","II","Initial",,"06222","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, $50-$200","Open or Active","04TH AVE \ GEARY BLVD","27248000","Richmond","Inner Richmond","1","1","37.78111267089844","-122.46214294433594","POINT (-122.46214294433594 37.78111267089844)","5",,,,,,"4","8"
"2019-01-26T14:00:00.000","2019-01-26T00:00:00.000","14:00","2019","Saturday","2019-01-29T13:15:00.000","76450628150","764506","190072070","190291967","II","Initial",,"28150","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Property","Open or Active","GREENWICH ST \ CHILD ST","25368000","Central","North Beach","3","3","37.802572002525224","-122.40741958677414","POINT (-122.40741958677414 37.802572002525224)","18",,,,,,"3","6"
"2019-03-16T23:59:00.000","2019-03-16T00:00:00.000","23:59","2019","Saturday","2019-03-18T17:00:00.000","78117306374","781173","196054694",,"II","Coplogic Initial","true","06374","Larceny Theft","Larceny Theft - Other","Theft, Other Property, >$950","Open or Active","POLK ST \ CHESTNUT ST","26690000","Northern","Russian Hill","3","2","37.802489735410575","-122.42308780639962","POINT (-122.42308780639962 37.802489735410575)","107",,,,,,"6","4"
"2020-07-22T02:19:00.000","2020-07-22T00:00:00.000","02:19","2020","Wednesday","2020-07-22T02:19:00.000","94600775000","946007","200364630","202040155","IS","Initial Supplement",,"75000","Missing Person","Missing Person","Found Person","Cite or Arrest Adult","LINDEN ST \ OCTAVIA ST","25926000","Northern","Hayes Valley","5","5","37.77620315551758","-122.42456817626953","POINT (-122.42456817626953 37.77620315551758)","22",,,,,,"11","4"
"2020-06-07T17:00:00.000","2020-06-07T00:00:00.000","17:00","2020","Sunday","2020-06-16T16:43:00.000","93594571013","935945","200362907","201682406","VI","Vehicle Initial",,"71013","Larceny Theft","Theft From Vehicle","License Plate, Stolen","Open or Active","MAJESTIC AVE \ SUMMIT ST","33460000","Taraval","Oceanview/Merced/Ingleside","11","11","37.71546936035156","-122.45315551757812","POINT (-122.45315551757812 37.71546936035156)","81",,,,,,"1","10"
"2020-11-14T16:37:00.000","2020-11-14T00:00:00.000","16:37","2020","Saturday","2020-11-24T18:27:00.000","98129106364","981291","200711053","203292130","II","Initial",,"06364","Larceny Theft","Larceny Theft - Shoplifting","Theft, Shoplifting, >$950","Open or Active","MAIDEN LN \ STOCKTON ST","24906000","Central","Financial District/South Beach","3","3","37.78803253173828","-122.40668487548828","POINT (-122.40668487548828 37.78803253173828)","19",,,,,,"3","6"
"2019-01-20T16:10:00.000","2019-01-20T00:00:00.000","16:10","2019","Sunday","2019-01-20T17:11:00.000","76134106313","761341","190049295","190202491","II","Initial",,"06313","Larceny Theft","Larceny Theft - Bicycle","Theft, Bicycle, $200-$950","Open or Active","44TH AVE \ JUDAH ST","27801000","Taraval","Sunset/Parkside","4","4","37.76051913928337","-122.50378547957988","POINT (-122.50378547957988 37.76051913928337)","39",,,,,,"7","10"
"2020-07-01T00:00:00.000","2020-07-01T00:00:00.000","00:00","2020","Wednesday","2020-07-01T16:43:00.000","94015506374","940155","206100680",,"II","Coplogic Initial","true","06374","Larceny Theft","Larceny Theft - Other","Theft, Other Property, >$950","Open or Active","LARKIN ST \ LOMBARD ST","25566000","Northern","Russian Hill","3","2","37.8017578125","-122.42125701904297","POINT (-122.42125701904297 37.8017578125)","107",,,,,,"6","6"
