"incident_datetime","incident_date","incident_time","incident_year","incident_day_of_week","report_datetime","row_id","incident_id","incident_number","cad_number","report_type_code","report_type_description","filed_online","incident_code","incident_category","incident_subcategory","incident_description","resolution","intersection","cnn","police_district","analysis_neighborhood","supervisor_district","supervisor_district_2012","latitude","longitude","point",":@computed_region_jwn9_ihcz",":@computed_region_jg9y_a9du",":@computed_region_h4ep_8xdi",":@computed_region_n4xg_c4py",":@computed_region_nqbw_i6c3",":@computed_region_viu7_rrfi",":@computed_region_26cr_cadq",":@computed_region_qgnn_b9vv"
"2018-01-03T15:45:00.000","2018-01-03T00:00:00.000","15:45","2018","Wednesday","2019-01-03T15:48:00.000","75537012100","755370","190007049","190032357","II","Initial",,"12100","Weapons Carrying Etc","Weapons Offense","Firearm, Possession of Loaded","Cite or Arrest Adult","JESSIE ST \ 06TH ST","24294000","Tenderloin","South of Market","6","6","37.781398133437946","-122.40924544400873","POINT (-122.40924544400873 37.781398133437946)","32",,"1","1","1",,"10","5"
"2018-08-28T16:40:00.000","2018-08-28T00:00:00.000","16:40","2018","Tuesday","2018-08-28T16:48:00.000","70828904134","708289","180650056","182402856","II","Initial",,"04134","Assault","Simple Assault","Battery","Cite or Arrest Adult","COLUMBUS AVE \ BEACH ST","25598000","Central","Russian Hill","3","2","37.806780111468534","-122.4195772441978","POINT (-122.4195772441978 37.806780111468534)","99",,,,,,"6","6"
"2019-01-29T18:00:00.000","2019-01-29T00:00:00.000","18:00","2019","Tuesday","2019-01-29T18:13:00.000","76459706154","764597","190072876","190293254","II","Initial",,"06154","Larceny Theft","Larceny Theft - Other","Theft, From Person, >$950 (other than Pickpocket)","Open or Active","17TH ST \ CASTRO ST \ MARKET ST","25814000","Mission","Castro/Upper Market","8","8","37.76267070626061","-122.4351879633321","POINT (-122.4351879633321 37.76267070626061)","38",,,,"5",,"5","3"
"2019-03-25T19:10:00.000","2019-03-25T00:00:00.000","19:10","2019","Monday","2019-03-25T19:45:00.000","78640126080","786401","190212793","190932030","IS","Initial Supplement",,"26080","Other Miscellaneous","Other","Conspiracy","Cite or Arrest Adult","BROOKDALE AVE \ SANTOS ST","20432000","Ingleside","Visitacion Valley","10","10","37.71193343102876","-122.41876599574823","POINT (-122.41876599574823 37.71193343102876)","74",,,,,,"9","9"
"2019-04-27T14:30:00.000","2019-04-27T00:00:00.000","14:30","2019","Saturday","2019-04-29T22:39:00.000","79669428150","796694","196085809",,"II","Coplogic Initial","true","28150","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Property","Open or Active","04TH ST \ LONG BRIDGE ST","34168000","Southern","Mission Bay","6","6","37.773466920607476","-122.39143433652146","POINT (-122.39143433652146 37.773466920607476)","34",,,,,,"10","1"
"2018-01-21T13:01:00.000","2018-01-21T00:00:00.000","13:01","2018","Sunday","2019-01-21T16:04:00.000","76174006362","761740","190051610","190211915","II","Initial",,"06362","Larceny Theft","Larceny Theft - Shoplifting","Theft, Shoplifting, $50-$200","Open or Active","19TH ST \ CASTRO ST","25811000","Mission","Castro/Upper Market","8","8","37.75928916994242","-122.43485368203896","POINT (-122.43485368203896 37.75928916994242)",,,,,"5",,"5","3"
"2018-04-28T00:00:00.000","2018-04-28T00:00:00.000","00:00","2018","Saturday","2018-08-24T19:50:00.000","70672815161","706728","180639367","182362718","II","Initial",,"15161","Offences Against The Family And Children","Other","Violation of Restraining Order","Open or Active","JENNINGS ST \ CARGO WAY","33104000","Bayview","Bayview Hunters Point","10","10","37.74019196645599","-122.37684733677168","POINT (-122.37684733677168 37.74019196645599)","76",,,,,,"9","2"
"2018-09-22T04:55:00.000","2018-09-22T00:00:00.000","04:55","2018","Saturday","2018-09-22T05:06:00.000","71744062050","717440","180379977","181413960","IS","Initial Supplement",,"62050","Warrant","Warrant","Warrant Arrest, Enroute To Outside Jurisdiction","Cite or Arrest Adult","45TH AVE \ LINCOLN WAY","27954000","Taraval","Golden Gate Park","4","1","37.76421447740901","-122.50512012291989","POINT (-122.50512012291989 37.76421447740901)","39",,,,,,"4","10"
"2019-02-28T23:43:00.000","2019-02-28T00:00:00.000","23:43","2019","Thursday","2019-02-28T23:43:00.000","77510612168","775106","190150074","190594376","II","Initial",,"12168","Weapons Carrying Etc","Weapons Offense","Firearm, Loaded, in Vehicle, Possession or Use","Cite or Arrest Adult","SOUTH VAN NESS AVE \ 26TH ST","21296000","Ingleside","Mission","9","9","37.749172182064","-122.41595464350685","POINT (-122.41595464350685 37.749172182064)","53",,,,"3",,"2","3"
"2019-02-22T20:50:00.000","2019-02-22T00:00:00.000","20:50","2019","Friday","2019-02-22T21:00:00.000","77292103014","772921","190134391","190533634","II","Initial",,"03014","Robbery","Robbery - Street","Robbery, Street or Public Place, W/ Force","Open or Active","FILBERT ST \ FRANKLIN ST","26698000","Northern","Marina","2","2","37.79927567014091","-122.42581353216052","POINT (-122.42581353216052 37.79927567014091)","15",,,,,,"6","4"
