incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
6022112,0,60221120,20th St. / Indiana St.,2006-03-20T00:00:00.000,60790310,2006-03-20T20:51:19.000,2006-03-20T20:55:02.000,2006-03-20T21:14:23.000,SF,94107,B10,37,,1,4,0,0,0,0,E37,5000,0.0,0,0,0,0,1,131 - Passenger vehicle fire,,11 - Extinguish,,,,"962 - Residential street, road or residential dr","80 - Vehicle area, other",U - Cause undetermined after investigation,,,UU - Undetermined,"21 - Upholstered sofa, chair, vehicle seat",,,,,,,,,,,,,,,,,,,,,10.0,Potrero Hill,POINT (-122.391412 37.760299),2006-03-20T22:41:26.000,2025-06-01T02:18:08.000
6022114,0,60221140,26th Av. / Cabrillo St.,2006-03-20T00:00:00.000,60790312,2006-03-20T21:01:59.000,2006-03-20T21:04:01.000,2006-03-20T21:24:14.000,SF,94121,B07,14,,3,10,1,2,0,0,M14,0,0.0,0,0,0,0,1,322 - Vehicle accident with injuries,,"30 - Emergency medical services, other",,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Outer Richmond,POINT (-122.485396 37.774386),2006-04-07T14:26:22.000,2025-06-01T02:18:08.000
6022137,0,60221370,Polk St. / Union St.,2006-03-20T00:00:00.000,60790342,2006-03-20T22:14:49.000,2006-03-20T22:22:48.000,2006-03-20T22:43:04.000,SF,94133,B04,41,,1,5,0,0,0,0,T16,0,0.0,0,0,0,0,1,"550 - Public service assistance, other",,73 - Provide manpower,,,,"960 - Street, other",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Russian Hill,POINT (-122.42234 37.799694),2006-03-21T07:07:52.000,2025-06-01T02:18:08.000
6022140,0,60221400,1040 Bush St.,2006-03-20T00:00:00.000,60790346,2006-03-20T22:27:52.000,2006-03-20T22:34:06.000,2006-03-20T22:39:44.000,SF,94109,B01,41,,1,4,0,0,0,0,E36,0,0.0,0,0,0,0,1,"311 - Medical assist, assist EMS crew",,86 - Investigate,,,,963 - Street or road in commercial area,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Nob Hill,POINT (-122.414431 37.789509),2006-03-21T06:47:26.000,2025-06-01T02:18:08.000
6022147,0,60221470,1750 Harrison St.,2006-03-20T00:00:00.000,60790357,2006-03-20T22:56:51.000,2006-03-20T23:00:22.000,2006-03-20T23:14:49.000,SF,94103,B02,36,,3,11,0,0,0,0,B02,0,0.0,0,0,0,0,1,735 - Alarm system sounded due to malfunction,,85 - Enforce code,86 - Investigate,,,"500 - Mercantile, business, other",,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mission,POINT (-122.41403461 37.76903693),2006-03-21T00:00:44.000,2025-06-01T02:18:08.000
6022151,0,60221510,865 Market St.,2006-03-20T00:00:00.000,60790365,2006-03-20T23:31:58.000,2006-03-20T23:35:26.000,2006-03-20T23:52:12.000,SF,94105,B03,1,,3,10,0,0,0,0,E01,0,0.0,0,0,0,0,1,"730 - System malfunction, other",,86 - Investigate,,,,"500 - Mercantile, business, other",,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,South of Market,POINT (-122.407158 37.783947),2006-05-10T21:08:27.000,2025-06-01T02:18:08.000
6022158,0,60221580,32nd Av. / Taraval St.,2006-03-21T00:00:00.000,60800001,2006-03-21T00:12:14.000,2006-03-21T00:15:43.000,2006-03-21T00:20:20.000,SF,94122,B08,18,,1,4,0,0,0,0,E18,0,0.0,0,0,0,0,1,"445 - Arcing, shorted electrical equipment",,84 - Refer to proper authority,86 - Investigate,,,"962 - Residential street, road or residential dr",,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Sunset/Parkside,POINT (-122.489621 37.742436),2006-03-21T07:05:29.000,2025-06-01T02:18:08.000
6022161,0,60221610,2155 Webster St.,2006-03-21T00:00:00.000,60800004,2006-03-21T00:20:23.000,2006-03-21T00:25:15.000,2006-03-21T00:50:01.000,SF,94115,B04,38,347.0,3,10,0,0,0,0,B04,0,0.0,0,0,0,0,1,735 - Alarm system sounded due to malfunction,,86 - Investigate,,,,"241 - Adult ed. center, college classroom",,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Pacific Heights,POINT (-122.433173 37.790216),2006-03-21T07:46:04.000,2025-06-01T02:18:08.000
6022162,0,60221620,563 19th Av.,2006-03-21T00:00:00.000,60800007,2006-03-21T00:26:43.000,2006-03-21T00:29:00.000,2006-03-21T00:49:20.000,SF,94121,B07,14,,3,10,0,0,0,0,E14,0,0.0,0,0,0,0,1,745 - Alarm system sounded/no fire-accidental,,86 - Investigate,,,,"400 - Residential, other",,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Outer Richmond,POINT (-122.478172 37.777292),2006-03-21T00:56:41.000,2025-06-01T02:18:08.000
6022171,0,60221710,519 Ellis St.,2006-03-21T00:00:00.000,60800018,2006-03-21T02:11:02.000,2006-03-21T02:15:39.000,2006-03-21T02:19:47.000,SF,94102,B02,3,,3,11,0,0,0,0,T03,0,0.0,0,0,0,0,1,"113 - Cooking fire, confined to container",,51 - Ventilate,63 - Restore fire alarm system,86 - Investigate,1 - Detector alerted occupants,429 - Multifamily dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Tenderloin,POINT (-122.414906 37.784528),2006-03-21T02:25:37.000,2025-06-01T02:18:08.000
