incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,point,:@computed_region_jwn9_ihcz,:@computed_region_jg9y_a9du,:@computed_region_h4ep_8xdi,:@computed_region_n4xg_c4py,:@computed_region_nqbw_i6c3,:@computed_region_viu7_rrfi,:@computed_region_26cr_cadq,:@computed_region_qgnn_b9vv
2020-07-11T12:57:00.000,2020-07-11T00:00:00.000,12:57,2020,Saturday,2020-07-11T12:57:00.000,94282804014,942828,200414906,201931433.0,II,Initial,,4014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",Open or Active,16TH ST \ MISSION ST,24170000.0,Mission,Mission,9.0,9.0,37.76505133632968,-122.41966897380142,POINT (-122.41966897380142 37.76505133632968),53.0,,,,3.0,,2.0,3.0
2020-09-17T18:00:00.000,2020-09-17T00:00:00.000,18:00,2020,Thursday,2020-09-17T20:33:00.000,96227406244,962274,200561585,202613383.0,II,Initial,,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,MARIPOSA ST \ RHODE ISLAND ST,23770000.0,Southern,Potrero Hill,10.0,10.0,37.76350345863749,-122.40244334536943,POINT (-122.40244334536945 37.763503458637494),54.0,,,,,,9.0,2.0
2020-08-07T17:15:00.000,2020-08-07T00:00:00.000,17:15,2020,Friday,2020-08-07T17:15:00.000,95083262010,950832,200473429,202202450.0,II,Initial,,62010,Warrant,Warrant,"Warrant Arrest, Enroute To US Marshall",Cite or Arrest Adult,TURK ST \ TAYLOR ST,24924000.0,Tenderloin,Tenderloin,5.0,6.0,37.78321431177312,-122.41076482950652,POINT (-122.41076482950653 37.78321431177312),20.0,,1.0,1.0,1.0,,10.0,5.0
2020-11-14T11:50:00.000,2020-11-14T00:00:00.000,11:50,2020,Saturday,2020-11-21T14:22:00.000,98168806244,981688,206163086,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,JESSIE EAST ST \ MISSION ST,35047000.0,Southern,South of Market,6.0,6.0,37.78400661242004,-122.40486479517745,POINT (-122.40486479517743 37.784006612420036),32.0,,,,,,10.0,1.0
2020-05-15T15:30:00.000,2020-05-15T00:00:00.000,15:30,2020,Friday,2020-05-30T13:49:00.000,93131307023,931313,200327202,201511733.0,VI,Vehicle Initial,,7023,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",Open or Active,BROADWAY \ DIRK DIRKSEN PL,24840000.0,Central,North Beach,3.0,3.0,37.7981184444975,-122.40467993579156,POINT (-122.40467993579155 37.7981184444975),106.0,,,,,,3.0,6.0
2025-01-20T16:30:00.000,2025-01-20T00:00:00.000,16:30,2025,Monday,2025-01-30T17:58:00.000,145851964010,1458519,250059784,250302749.0,II,Initial,,64010,Non-Criminal,Other,"Dog, Bite or Attack",Cite or Arrest Adult,28TH AVE \ VICENTE ST,23250000.0,Taraval,Sunset/Parkside,4.0,4.0,37.73889923095703,-122.48507690429688,POINT (-122.48507690429688 37.73889923095703),40.0,,,,,,7.0,10.0
2025-01-31T16:28:00.000,2025-01-31T00:00:00.000,16:28,2025,Friday,2025-01-31T16:28:00.000,145866765010,1458667,250061290,250312149.0,II,Initial,,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,28TH AVE \ GEARY BLVD,27558000.0,Richmond,Outer Richmond,1.0,1.0,37.77994537353516,-122.48794555664062,POINT (-122.48794555664062 37.779945373535156),8.0,,,,,,4.0,8.0
2024-12-21T22:00:00.000,2024-12-21T00:00:00.000,22:00,2024,Saturday,2025-01-08T15:54:00.000,145856206372,1458562,256009258,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,LEAVENWORTH ST \ MACONDRAY LN,25508000.0,Central,Russian Hill,3.0,3.0,37.79894256591797,-122.41731262207033,POINT (-122.41731262207031 37.79894256591797),107.0,,,,,,3.0,6.0
2025-01-30T17:45:00.000,2025-01-30T00:00:00.000,17:45,2025,Thursday,2025-01-30T17:45:00.000,145850571012,1458505,240463719,,VS,Vehicle Supplement,,71012,Other Offenses,Other Offenses,"License Plate, Recovered",Open or Active,,,Out of SF,,,,,,,,,,,,,,
2025-01-31T12:00:00.000,2025-01-31T00:00:00.000,12:00,2025,Friday,2025-01-31T12:53:00.000,145863128150,1458631,250060991,250311495.0,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Cite or Arrest Adult,LYON ST \ PAGE ST,26325000.0,Park,Haight Ashbury,5.0,5.0,37.77157211303711,-122.4421844482422,POINT (-122.44218444824219 37.77157211303711),112.0,,,,,,11.0,7.0
