incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,point,:@computed_region_jwn9_ihcz,:@computed_region_jg9y_a9du,:@computed_region_h4ep_8xdi,:@computed_region_n4xg_c4py,:@computed_region_nqbw_i6c3,:@computed_region_viu7_rrfi,:@computed_region_26cr_cadq,:@computed_region_qgnn_b9vv
2022-08-17T13:00:00.000,2022-08-17T00:00:00.000,13:00,2022,Wednesday,2022-08-17T18:27:00.000,118322006244,1183220,220553506,222292748.0,II,Initial,,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,KEARNY ST \ MERCHANT ST,24773000.0,Central,Chinatown,3.0,3.0,37.79486083984375,-122.40487670898438,POINT (-122.40487670898438 37.79486083984375),104.0,,,,,,3.0,6.0
2023-08-19T21:56:00.000,2023-08-19T00:00:00.000,21:56,2023,Saturday,2023-08-19T22:00:00.000,130949165010,1309491,230591308,232313275.0,II,Initial,,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,10TH ST \ SHERIDAN ST,24232000.0,Southern,South of Market,6.0,6.0,37.772071838378906,-122.41189575195312,POINT (-122.41189575195312 37.772071838378906),32.0,,,,,,10.0,1.0
2023-06-28T12:00:00.000,2023-06-28T00:00:00.000,12:00,2023,Wednesday,2023-07-14T16:01:00.000,129611171013,1296111,230489593,231952102.0,VI,Vehicle Initial,,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,46TH AVE \ SANTIAGO ST,23507000.0,Taraval,Sunset/Parkside,4.0,4.0,37.74364471435547,-122.50475311279295,POINT (-122.50475311279297 37.74364471435547),39.0,,,,,,7.0,10.0
2022-07-28T20:25:00.000,2022-07-28T00:00:00.000,20:25,2022,Thursday,2022-07-29T09:11:00.000,117739606224,1177396,226134562,,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,15TH ST \ MISSION ST,24171000.0,Mission,Mission,9.0,9.0,37.76667404174805,-122.4198226928711,POINT (-122.4198226928711 37.76667404174805),53.0,,,,3.0,,2.0,3.0
2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,00:00,2022,Friday,2022-07-28T09:54:00.000,117564964070,1175649,220500121,222090539.0,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,GRIFFITH ST \ LA SALLE AVE \ NAVY RD,20066000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.72894287109375,-122.3785400390625,POINT (-122.3785400390625 37.72894287109375),78.0,,,,,,9.0,2.0
2023-03-05T19:28:00.000,2023-03-05T00:00:00.000,19:28,2023,Sunday,2023-03-05T19:28:00.000,125107207041,1251072,230143307,230642570.0,VS,Vehicle Supplement,,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,ESMERALDA AVE \ HOLLADAY AVE,21088000.0,Ingleside,Bernal Heights,9.0,9.0,37.743350982666016,-122.40670776367188,POINT (-122.40670776367188 37.743350982666016),83.0,,,,,,2.0,9.0
2018-10-19T00:00:00.000,2018-10-19T00:00:00.000,00:00,2018,Friday,2018-10-20T08:19:00.000,72809171000,728091,180795715,182930741.0,II,Initial,,71000,Lost Property,Lost Property,Lost Property,Open or Active,03RD ST \ HARRISON ST,24513000.0,Southern,South of Market,6.0,6.0,37.78255462646485,-122.39738464355467,POINT (-122.39738464355469 37.782554626464844),32.0,,,,,,10.0,1.0
2023-06-28T20:00:00.000,2023-06-28T00:00:00.000,20:00,2023,Wednesday,2023-07-01T13:26:00.000,129156228100,1291562,230454223,231820828.0,II,Initial,,28100,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",Open or Active,BROADWAY \ HYDE ST,25292000.0,Central,Russian Hill,3.0,3.0,37.7962760925293,-122.41845703125,POINT (-122.41845703125 37.7962760925293),16.0,,,,,,3.0,6.0
2022-10-31T18:00:00.000,2022-10-31T00:00:00.000,18:00,2022,Monday,2022-11-01T10:39:00.000,121020807021,1210208,220751368,223051085.0,VI,Vehicle Initial,,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,17TH ST \ FOLSOM ST,24134000.0,Mission,Mission,9.0,9.0,37.76369857788086,-122.41515350341795,POINT (-122.41515350341797 37.76369857788086),53.0,,,,3.0,,2.0,3.0
2023-02-04T17:45:00.000,2023-02-04T00:00:00.000,17:45,2023,Saturday,2023-02-04T18:05:00.000,124138027170,1241380,230085442,230352377.0,II,Initial,,27170,Other Miscellaneous,Other,"Resisting, Delaying, or Obstructing  Peace Officer Duties",Unfounded,19TH ST \ VALENCIA ST,24158000.0,Mission,Mission,9.0,9.0,37.760101318359375,-122.42142486572266,POINT (-122.42142486572266 37.760101318359375),53.0,,,,3.0,,2.0,3.0
