incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
20083261,0,200832610,788 HARRISON STREET,2020-07-20,202022429,2020-07-20 17:19:11,2020-07-20 17:23:29,2020-07-20 17:37:45,San Francisco,94107.0,B03,1,2216,3,10,0,0,0,0,,13200000.0,3000000.0,0,0,0,0,1,"745 Alarm system activation, no fire  -  unintentional",N None,86 Investigate,63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,"882 Parking garage, general vehicle",00 Other area of fire origin,1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,U Undetermined,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,,,,,6.0,South of Market,"-122.399419, 37.781045",2020-07-20 17:37:45,2025-06-01 02:18:08
20083264,0,200832640,2322 LOMBARD STREET,2020-07-20,202022479,2020-07-20 17:36:21,2020-07-20 17:47:31,2020-07-20 17:48:53,San Francisco,94123.0,B04,16,4115,1,5,0,0,0,0,,13200000.0,3000000.0,0,0,0,0,1,"510 Person in distress, other",N None,73 Provide manpower,63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,"449 Hotel/motel, commercial",00 Other area of fire origin,1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,U Undetermined,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,,,,,2.0,Marina,"-122.439767, 37.799438",2020-07-20 17:48:53,2025-06-01 02:18:08
20083269,0,200832690,2ND STREET,2020-07-20,202022536,2020-07-20 17:53:43,2020-07-20 17:57:39,2020-07-20 18:23:36,San Francisco,94105.0,B03,35,2145,4,14,2,3,0,0,,13200000.0,3000000.0,0,0,0,0,1,324 Motor vehicle accident with no injuries.,N None,"30 Emergency medical services, other",63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,963 Street or road in commercial area,00 Other area of fire origin,1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,U Undetermined,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,,,,,6.0,Financial District/South Beach,"-122.399802, 37.788006",2020-07-20 18:23:36,2025-06-01 02:18:08
20083281,0,200832810,516 OFARRELL STREET,2020-07-20,202022630,2020-07-20 18:19:39,2020-07-20 18:22:57,2020-07-20 18:33:09,San Francisco,94102.0,B04,3,1544,3,11,0,0,0,0,,13200000.0,3000000.0,0,0,0,0,1,"714 Central station, malicious false alarm",N None,86 Investigate,63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,"439 Boarding/rooming house, residential hotels",00 Other area of fire origin,1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,U Undetermined,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,,,,,5.0,Tenderloin,"-122.413311, 37.785816",2020-07-20 18:33:09,2025-06-01 02:18:08
20083283,0,200832830,2435 CHESTNUT STREET,2020-07-20,202022653,2020-07-20 18:24:24,2020-07-20 18:27:51,2020-07-20 18:31:23,San Francisco,94123.0,B04,16,4211,3,10,0,0,0,0,,13200000.0,3000000.0,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,"400 Residential, other",00 Other area of fire origin,1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,U Undetermined,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,,,,,2.0,Marina,"-122.44344, 37.799832",2020-07-20 18:31:23,2025-06-01 02:18:08
20083284,0,200832840,5538 CALIFORNIA STREET,2020-07-20,202022669,2020-07-20 18:28:49,2020-07-20 18:32:47,2020-07-20 18:43:27,San Francisco,94121.0,B07,31,7162,1,4,0,0,0,0,,13200000.0,3000000.0,0,0,0,0,1,"440 Electrical  wiring/equipment problem, other",N None,45 Remove hazard,63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,"400 Residential, other",00 Other area of fire origin,1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,U Undetermined,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,,,,,1.0,Outer Richmond,"-122.476877, 37.784318",2020-07-20 18:43:27,2025-06-01 02:18:08
20083286,0,200832860,590 SPRUCE STREET,2020-07-20,202022680,2020-07-20 18:31:22,2020-07-20 18:34:48,2020-07-20 18:50:28,San Francisco,94118.0,B05,10,4376,3,10,0,0,0,0,,13200000.0,3000000.0,0,0,0,0,1,733 Smoke detector activation due to malfunction,N None,86 Investigate,63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,419 1 or 2 family dwelling,00 Other area of fire origin,1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,U Undetermined,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,,,,,2.0,Presidio Heights,"-122.453596, 37.784338",2020-07-20 18:50:28,2025-06-01 02:18:08
20083302,0,200833020,2068 VALLEJO STREET,2020-07-20,202022788,2020-07-20 19:07:21,2020-07-20 19:11:18,2020-07-20 19:16:08,San Francisco,94123.0,B04,38,3442,3,10,0,0,0,0,,13200000.0,3000000.0,0,0,0,0,1,"743 Smoke detector activation, no fire  -  unintentional",N None,86 Investigate,63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,429 Multifamily dwelling,00 Other area of fire origin,1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,U Undetermined,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,,,,,2.0,Marina,"-122.431308, 37.795778",2020-07-20 19:16:08,2025-06-01 02:18:08
20083303,0,200833030,HAYES STREET,2020-07-20,202022793,2020-07-20 19:09:25,2020-07-20 19:15:16,2020-07-20 19:17:16,San Francisco,94102.0,B02,36,1646,1,4,0,0,0,0,,13200000.0,3000000.0,0,0,0,0,1,554 Assist invalid,N None,71 Assist physically disabled,63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,963 Street or road in commercial area,00 Other area of fire origin,1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,U Undetermined,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,,,,,6.0,South of Market,"-122.416294, 37.777493",2020-07-20 19:17:16,2025-06-01 02:18:08
20083315,0,200833150,3138 KAMILLE COURT,2020-07-20,202022909,2020-07-20 19:52:49,2020-07-20 19:56:28,2020-07-20 20:26:40,San Francisco,94110.0,B06,9,5622,3,10,0,0,0,0,,13200000.0,3000000.0,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,63 Restore fire alarm system,86 Investigate,1 Detector alerted occupants,429 Multifamily dwelling,00 Other area of fire origin,1 Intentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,,NO,,,,,U Undetermined,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",U Undetermined,N None Present,,,,,9.0,Mission,"-122.412398, 37.748995",2020-07-20 20:26:40,2025-06-01 02:18:08
